76, 2 2 16 74.492226 1.199627 76.000015;
77, 2 2 17 75.322746 1.20847 77.000023;
78, 2 2 18 76.147346 1.21689 78.000015;
79, 2 2 19 76.966393 1.224933 79.000023;
80, 2 2 20 77.780205 1.232571 80.000015;
81, 2 2 21 78.589119 1.239858 81.000031;
82, 2 2 22 79.393402 1.246761 82.000015;
83, 2 2 23 80.192719 1.256009 83.000008;
84, 2 2 24 80.985718 1.266062 84.;
85, 2 3 0 81.772461 1.276037 85.;
86, 2 3 1 82.556328 1.274925 86.;
87, 2 3 2 83.342133 1.269357 87.000015;
88, 2 3 3 84.135468 1.249208 88.;
89, 2 3 4 84.944649 1.221661 89.000015;
90, 2 3 5 85.774101 1.188946 90.000023;
91, 2 3 6 86.628319 1.151936 91.000008;
92, 2 3 7 87.511658 1.112076 92.;
93, 2 3 8 88.427872 1.071149 93.000023;
94, 2 3 9 89.379387 1.031379 94.000008;
95, 2 3 10 90.366783 0.995215 95.000015;
96, 2 3 11 91.387756 0.965033 96.;
97, 2 3 12 92.436935 0.942773 97.000015;
98, 2 3 13 93.506012 0.929584 98.000015;
99, 2 3 14 94.585037 0.925386 99.000015;
100, 2 3 15 95.664169 0.929127 100.000015;
101, 2 3 16 96.735283 0.938975 101.000015;
102, 2 3 17 97.79583 0.943722 102.000008;
103, 2 4 0 98.855499 0.94367 103.;
104, 2 4 1 99.902336 0.96768 104.;
105, 2 4 2 100.922607 0.992565 105.;
106, 2 4 3 101.918076 1.016469 106.000008;
107, 2 4 4 102.890976 1.039088 107.000008;
108, 2 4 5 103.843559 1.060298 108.000008;
109, 2 4 6 104.777916 1.080067 109.000015;
110, 2 4 7 105.695892 1.098451 110.000008;
111, 2 4 8 106.599205 1.115501 111.000023;
112, 2 4 9 107.489296 1.131285 112.000008;
113, 2 4 10 108.367531 1.145843 113.000008;
114, 2 4 11 109.2351 1.159281 114.000008;
115, 2 4 12 110.093086 1.171616 115.;
116, 2 4 13 110.942474 1.182908 116.000015;
117, 2 4 14 111.784103 1.193227 117.;
118, 2 4 15 112.618843 1.202636 118.000023;
119, 2 4 16 113.447372 1.211149 119.000008;
120, 2 4 17 114.270386 1.218812 120.;
121, 2 4 18 115.088524 1.22569 121.000023;
122, 2 4 19 115.902313 1.231818 122.000008;
123, 2 4 20 116.712311 1.237236 123.000015;
124, 2 4 21 117.518982 1.241975 124.;
125, 2 4 22 118.322792 1.246089 125.;
126, 2 4 23 119.124153 1.249614 126.000015;
127, 2 4 24 119.923424 1.252573 127.000008;
128, 2 4 25 120.720978 1.254989 128.;
129, 2 4 26 121.517143 1.256989 129.000015;
130, 2 4 27 122.312202 1.258524 130.000031;
131, 2 4 28 123.106392 1.259661 131.000015;
132, 2 4 29 123.900002 1.260453 132.000015;
133, 2 4 30 124.693199 1.260982 133.000015;
134, 2 4 31 125.486099 1.261312 134.;
135, 2 4 32 126.278893 1.261454 135.000015;
136, 2 5 0 127.071594 1.261481 136.;
137, 2 5 1 127.865234 1.258123 137.000015;
138, 2 5 2 128.661591 1.253181 138.000015;
139, 2 5 3 129.46199 1.244433 139.000015;
140, 2 5 4 130.268936 1.234097 140.000015;
141, 2 5 5 131.082581 1.223926 141.;
142, 2 5 6 131.902969 1.214046 142.000015;
143, 2 5 7 132.729904 1.204587 143.000015;
144, 2 5 8 133.563202 1.19558 144.;
145, 2 5 9 134.402603 1.187187 145.000015;
146, 2 5 10 135.247726 1.179407 146.;
147, 2 5 11 136.098206 1.172371 147.000015;
148, 2 5 12 136.953491 1.166127 148.000015;
149, 2 5 13 137.813065 1.160755 149.000015;
150, 2 5 14 138.676254 1.156309 150.;
151, 2 5 15 139.542419 1.152845 151.;
152, 2 5 16 140.410812 1.15044 152.;
153, 2 5 17 141.280609 1.149143 153.000015;
154, 2 5 18 142.150925 1.149012 154.;
155, 2 5 19 143.020889 1.150124 155.;
156, 2 5 20 143.889572 1.151851 156.000015;
157, 2 5 21 144.758438 1.150157 157.000015;
158, 2 6 0 145.628204 1.149456 158.;
159, 2 6 1 146.496185 1.155878 159.;
160, 2 6 2 147.357574 1.16589 160.000015;
161, 2 6 3 148.212585 1.173682 161.;
162, 2 6 4 149.06105 1.183873 162.;
163, 2 6 5 149.901535 1.196001 163.000031;
164, 2 6 6 150.732971 1.209727 164.000015;
165, 2 6 7 151.554565 1.224777 165.000015;
166, 2 6 8 152.365738 1.240919 166.;
167, 2 6 9 153.166138 1.257954 167.;
168, 2 6 10 153.955551 1.275696 168.;
169, 2 6 11 154.733902 1.293985 169.000015;
170, 2 6 12 155.501175 1.312683 170.000015;
171, 2 6 13 156.257523 1.331635 171.000015;
172, 2 6 14 157.003159 1.350703 172.000015;
173, 2 6 15 157.738327 1.369745 173.000015;
174, 2 6 16 158.463379 1.388614 174.;
175, 2 6 17 159.178726 1.407141 175.;
176, 2 6 18 159.884857 1.425107 176.;
177, 2 6 19 160.582489 1.440531 177.000031;
178, 2 6 20 161.273987 1.45134 178.;
179, 2 7 0 161.961029 1.458709 179.;
180, 2 7 1 162.648254 1.448769 180.000031;
181, 2 7 2 163.343903 1.424174 181.000015;
182, 2 7 3 164.05481 1.386714 182.;
183, 2 7 4 164.788544 1.337852 183.000015;
184, 2 7 5 165.552048 1.280786 184.000015;
185, 2 7 6 166.352646 1.216689 185.;
186, 2 7 7 167.198822 1.146774 186.000015;
187, 2 7 8 168.100174 1.072284 187.000015;
188, 2 7 9 169.067917 0.995012 188.;
189, 2 7 10 170.114471 0.917177 189.;
190, 2 7 11 171.252579 0.841871 190.;
191, 2 7 12 172.492828 0.77315 191.;
192, 2 7 13 173.838684 0.715957 192.;
193, 2 7 14 175.280029 0.675053 193.;
194, 2 7 15 176.789688 0.653021 194.;
195, 2 7 16 178.329773 0.647131 195.;
196, 2 8 0 179.878189 0.645364 196.;
197, 2 8 1 181.426575 0.646904 197.;
198, 2 8 2 182.96669 0.651786 198.;
199, 2 8 3 184.497482 0.655652 199.;
200, 2 8 4 186.012909 0.665056 200.;
201, 2 8 5 187.501114 0.679695 201.;
202, 2 8 6 188.952637 0.698961 202.;
203, 2 8 7 190.360687 0.722133 203.;
204, 2 8 8 191.721252 0.748434 204.;
205, 2 8 9 193.032669 0.777124 205.;
206, 2 8 10 194.295105 0.807534 206.000015;
207, 2 8 11 195.509949 0.83906 207.;
208, 2 8 12 196.67955 0.871212 208.000015;
209, 2 8 13 197.806625 0.903498 209.;
210, 2 8 14 198.894196 0.935559 210.;
211, 2 8 15 199.945374 0.967109 211.;
212, 2 8 16 200.963196 0.997851 212.;
213, 2 8 17 201.950638 1.027526 213.;
214, 2 8 18 202.910522 1.055913 214.;
215, 2 8 19 203.845596 1.082764 215.;
216, 2 8 20 204.758484 1.107868 216.000015;
217, 2 8 21 205.651672 1.130942 217.;
218, 2 8 22 206.527954 1.150058 218.;
219, 2 8 23 207.392105 1.163875 219.;
220, 2 8 24 208.24733 1.174045 220.000015;
221, 2 9 0 209.096863 1.178952 220.999985;
222, 2 9 1 209.948273 1.16733 221.999985;
223, 2 9 2 210.813156 1.143766 223.;
224, 2 9 3 211.699142 1.112668 224.;
225, 2 9 4 212.612564 1.076833 225.;
226, 2 9 5 213.557892 1.038469 226.000015;
227, 2 9 6 214.540314 0.997124 227.;
228, 2 9 7 215.565506 0.953777 228.;
229, 2 9 8 216.639099 0.909358 228.999985;
230, 2 9 9 217.766663 0.864775 229.999985;
231, 2 9 10 218.953491 0.820959 230.999985;
232, 2 9 11 220.204193 0.778863 232.;
233, 2 9 12 221.522202 0.739417 232.999985;
234, 2 9 13 222.90918 0.703512 234.;
235, 2 9 14 224.364349 0.671893 235.;
236, 2 9 15 225.884155 0.645079 236.;
237, 2 9 16 227.462173 0.623263 236.999985;
238, 2 9 17 229.089905 0.606271 237.999985;
239, 2 9 18 230.757782 0.593559 239.;
240, 2 9 19 232.456528 0.584286 240.;
241, 2 9 20 234.178497 0.577504 241.;
242, 2 9 21 235.918396 0.572168 242.;
243, 2 9 22 237.673431 0.567432 243.;
244, 2 9 23 239.438324 0.566482 244.;
245, 2 10 0 241.203613 0.566473 244.999985;
246, 2 10 1 242.879211 0.636318 246.;
247, 2 10 2 244.356445 0.718878 246.999985;
248, 2 10 3 245.677567 0.794494 248.;
249, 2 10 4 246.885895 0.859877 249.;
250, 2 10 5 248.011536 0.91597 249.999985;
251, 2 10 6 249.074905 0.964019 251.;
252, 2 10 7 250.090134 1.005138 252.;
253, 2 10 8 251.067581 1.04027 253.;
254, 2 10 9 252.014893 1.070211 254.;
255, 2 10 10 252.93808 1.095669 255.000015;
256, 2 10 11 253.841705 1.117057 256.;
257, 2 10 12 254.729568 1.13501 257.;
258, 2 10 13 255.604691 1.149889 258.;
259, 2 10 14 256.469604 1.162132 259.;
260, 2 10 15 257.326355 1.171891 260.;
261, 2 10 16 258.176727 1.179696 261.;
262, 2 10 17 259.022186 1.185647 262.;
263, 2 10 18 259.864014 1.189978 263.;
264, 2 10 19 260.703186 1.193051 264.;
265, 2 10 20 261.540619 1.194994 265.;
266, 2 10 21 262.377045 1.196014 266.;
267, 2 10 22 263.212982 1.196277 267.;
268, 2 10 23 264.048981 1.195929 268.;
269, 2 10 24 264.885406 1.195126 269.;
270, 2 10 25 265.722473 1.194316 270.;
271, 2 10 26 266.559753 1.194405 271.;
272, 2 10 27 267.396973 1.194426 272.;
273, 2 11 0 268.234192 1.194428 273.;
274, 2 11 1 269.079193 1.171482 274.;
275, 2 11 2 269.942108 1.146315 275.;
276, 2 11 3 270.824188 1.121178 276.;
277, 2 11 4 271.726074 1.096526 277.;
278, 2 11 5 272.648621 1.071626 278.;
279, 2 11 6 273.592346 1.047994 279.;
280, 2 11 7 274.557007 1.025602 280.;
281, 2 11 8 275.542206 1.004763 281.;
282, 2 11 9 276.547241 0.985491 282.;
283, 2 11 10 277.571289 0.967843 283.;
284, 2 11 11 278.613281 0.95185 284.;
285, 2 11 12 279.672028 0.937519 285.;
286, 2 11 13 280.746063 0.924823 286.;
287, 2 11 14 281.834045 0.913724 287.;
288, 2 11 15 282.934387 0.904164 288.;
289, 2 11 16 284.045502 0.896062 289.;
290, 2 11 17 285.165802 0.889333 290.;
291, 2 11 18 286.293823 0.883862 291.;
292, 2 11 19 287.428101 0.879549 292.;
293, 2 11 20 288.567291 0.87627 293.;
294, 2 11 21 289.710083 0.873921 294.;
295, 2 11 22 290.855408 0.872383 295.;
296, 2 11 23 292.002319 0.871545 296.;
297, 2 11 24 293.149872 0.871317 297.;
298, 2 11 25 294.297424 0.871591 298.;
299, 2 11 26 295.444336 0.872291 299.;
300, 2 11 27 296.590057 0.873335 300.;
301, 2 11 28 297.734253 0.874714 301.;
302, 2 11 29 298.876556 0.876227 302.;
303, 2 11 30 300.017792 0.87623 303.;
304, 2 11 31 301.159058 0.876223 304.;
305, 2 12 0 302.300293 0.876223 305.;
306, 2 12 1 303.441467 0.876549 306.;
307, 2 12 2 304.583008 0.873641 307.;
308, 2 12 3 305.727478 0.876057 308.;
309, 2 12 4 306.85965 0.893011 309.;
310, 2 12 5 307.961731 0.923913 310.;
311, 2 12 6 309.021576 0.964648 311.;
312, 2 12 7 310.034821 1.009789 312.;
313, 2 12 8 311.003662 1.054449 313.;
314, 2 12 9 311.933777 1.095151 314.;
315, 2 12 10 312.832275 1.129894 315.;
316, 2 12 11 313.706024 1.157973 316.;
317, 2 12 12 314.561249 1.179672 317.;
318, 2 12 13 315.402832 1.196025 318.;
319, 2 12 14 316.234406 1.20858 319.;
320, 2 12 15 317.058167 1.219062 320.;
321, 2 12 16 317.878265 1.219538 321.;
322, 2 13 0 318.698212 1.219565 322.;
323, 2 13 1 319.518311 1.218792 323.;
324, 2 13 2 320.339874 1.214982 324.;
325, 2 13 3 321.165405 1.206421 325.;
326, 2 13 4 321.999725 1.190134 326.;
327, 2 13 5 322.847015 1.169697 327.;
328, 2 13 6 323.710785 1.145198 328.;
329, 2 13 7 324.594574 1.117296 329.;
330, 2 13 8 325.501923 1.08663 330.;
331, 2 13 9 326.436157 1.054067 331.;
332, 2 13 10 327.400177 1.020625 332.;
333, 2 13 11 328.396301 0.987434 333.;
334, 2 13 12 329.425812 0.955771 334.;
335, 2 13 13 330.488617 0.926768 335.;
336, 2 13 14 331.583008 0.901549 336.;
337, 2 13 15 332.705505 0.881075 337.;
338, 2 13 16 333.850983 0.865803 338.;
339, 2 13 17 335.013245 0.855806 339.;
340, 2 13 18 336.18576 0.850676 340.;
341, 2 13 19 337.362366 0.849653 341.;
342, 2 13 20 338.538147 0.851795 342.;
343, 2 13 21 339.709351 0.856097 343.;
344, 2 13 22 340.877594 0.85592 344.;
345, 2 14 0 342.045929 0.855908 345.;
346, 2 14 1 343.213318 0.858501 346.;
347, 2 14 2 344.371552 0.869179 347.;
348, 2 14 3 345.509583 0.89064 348.;
349, 2 14 4 346.612671 0.924336 349.;
350, 2 14 5 347.671082 0.966628 350.;
351, 2 14 6 348.681488 1.013572 351.;
352, 2 14 7 349.645294 1.061864 352.;
353, 2 14 8 350.566681 1.108818 353.;
354, 2 14 9 351.450928 1.152662 354.;
355, 2 14 10 352.303558 1.192507 355.;
356, 2 14 11 353.129822 1.227404 356.;
357, 2 14 12 353.934479 1.257307 357.;
358, 2 14 13 354.721802 1.282121 358.;
359, 2 14 14 355.495483 1.302144 359.;
360, 2 14 15 356.258759 1.317502 360.;
361, 2 14 16 357.014252 1.329013 361.;
362, 2 14 17 357.764221 1.337295 362.;
363, 2 14 18 358.510376 1.341869 363.;
364, 2 14 19 359.25531 1.342765 364.;
365, 2 15 0 360. 1.34287 365.;
366, 2 15 1 360.745636 1.338359 366.;
367, 2 15 2 361.4953 1.328828 367.;
368, 2 15 3 362.251434 1.315717 368.;
369, 2 15 4 363.016022 1.299637 369.;
370, 2 15 5 363.790924 1.280965 370.;
371, 2 15 6 364.577942 1.259967 371.;
372, 2 15 7 365.378876 1.236837 372.;
373, 2 15 8 366.195618 1.21166 373.;
374, 2 15 9 367.030243 1.1844 374.;
375, 2 15 10 367.884979 1.15538 375.;
376, 2 15 11 368.762085 1.124615 376.;
377, 2 15 12 369.664154 1.092292 377.;
378, 2 15 13 370.593994 1.058416 378.;
379, 2 15 14 371.55481 1.023032 379.;
380, 2 15 15 372.55014 0.986244 380.;
381, 2 15 16 373.584167 0.947971 381.;
382, 2 15 17 374.661621 0.908326 382.;
383, 2 15 18 375.787994 0.867342 383.;
384, 2 15 19 376.969818 0.825079 384.;
385, 2 15 20 378.214783 0.78159 385.;
386, 2 15 21 379.532074 0.736943 386.;
387, 2 15 22 380.932709 0.691269 387.;
388, 2 15 23 382.430237 0.644675 388.;
389, 2 15 24 384.041138 0.597385 389.;
390, 2 15 25 385.785706 0.549669 390.;
391, 2 15 26 387.688965 0.501945 391.;
392, 2 15 27 389.781342 0.454833 392.;
393, 2 15 28 392.098969 0.409248 393.;
394, 2 15 29 394.682007 0.36642 394.;
395, 2 15 30 397.568542 0.328054 395.;
396, 2 15 31 400.781555 0.29619 396.;
397, 2 15 32 404.308594 0.272664 397.;
398, 2 15 33 408.086945 0.258247 398.;
399, 2 15 34 412.016052 0.251909 399.;
400, 2 15 35 416.000885 0.250242 400.;
401, 2 16 0 420. 0.25 401.;
