174, 1 5 10 166.820312 0.977558 174.;
175, 1 5 11 167.877182 0.913982 175.000015;
176, 1 5 12 169.01619 0.841569 176.000015;
177, 1 5 13 170.263351 0.762599 177.;
178, 1 5 14 171.649155 0.68259 178.000015;
179, 1 5 15 173.198975 0.611939 179.000015;
180, 1 5 16 174.90596 0.565779 180.;
181, 1 6 0 176.696014 0.555896 181.;
182, 1 6 1 178.494675 0.556274 182.;
183, 1 6 2 180.28093 0.566695 183.;
184, 1 6 3 182.012634 0.590656 184.000015;
185, 1 6 4 183.655167 0.630144 185.;
186, 1 6 5 185.179123 0.685382 186.;
187, 1 6 6 186.57254 0.752504 187.000015;
188, 1 6 7 187.840881 0.826153 188.000015;
189, 1 6 8 188.999146 0.901615 189.;
190, 1 6 9 190.06488 0.975476 190.;
191, 1 6 10 191.054565 1.045363 191.;
192, 1 6 11 191.982422 1.109777 192.000015;
193, 1 6 12 192.860291 1.167832 193.000031;
194, 1 6 13 193.697937 1.218993 194.000015;
195, 1 6 14 194.503418 1.262992 195.000015;
196, 1 6 15 195.283508 1.299737 196.000015;
197, 1 6 16 196.0439 1.329369 197.000015;
198, 1 6 17 196.789459 1.352134 198.000015;
199, 1 6 18 197.524384 1.368285 199.000015;
200, 1 6 19 198.252289 1.378407 200.000015;
201, 1 6 20 198.976151 1.384695 201.000015;
202, 1 6 21 199.697006 1.389146 202.;
203, 1 6 22 200.416367 1.390753 203.000015;
204, 1 7 0 201.135315 1.390961 204.;
205, 1 7 1 201.854263 1.390961 205.000031;
206, 1 7 2 202.573181 1.390959 206.;
207, 1 7 3 203.292114 1.390947 207.;
208, 1 7 4 204.011063 1.390913 208.000031;
209, 1 7 5 204.73027 1.389503 209.000015;
210, 1 7 6 205.450424 1.387651 210.000015;
211, 1 7 7 206.17157 1.385718 211.000015;
212, 1 7 8 206.893692 1.383778 212.000015;
213, 1 7 9 207.616867 1.381785 213.000015;
214, 1 7 10 208.341141 1.379567 214.000015;
215, 1 7 11 209.066605 1.377179 215.;
216, 1 7 12 209.793396 1.374559 216.000015;
217, 1 7 13 210.521683 1.37153 217.;
218, 1 7 14 211.251648 1.368145 218.;
219, 1 7 15 211.983582 1.364331 219.000015;
220, 1 7 16 212.717682 1.359926 220.;
221, 1 7 17 213.45433 1.35497 221.000015;
222, 1 7 18 214.193832 1.34942 222.000015;
223, 1 7 19 214.9366 1.343107 223.000031;
224, 1 7 20 215.683014 1.336119 224.;
225, 1 7 21 216.433578 1.32837 225.;
226, 1 7 22 217.188751 1.319854 226.;
227, 1 7 23 217.949051 1.310607 227.000015;
228, 1 7 24 218.714966 1.300521 228.000015;
229, 1 7 25 219.48703 1.289784 229.;
230, 1 7 26 220.265808 1.278305 230.000015;
231, 1 7 27 221.051743 1.26628 231.000015;
232, 1 7 28 221.845322 1.253788 232.;
233, 1 7 29 222.646988 1.24102 233.000015;
234, 1 7 30 223.457001 1.228045 234.000015;
235, 1 7 31 224.275604 1.215238 235.000015;
236, 1 7 32 225.102768 1.202771 236.000015;
237, 1 7 33 225.938339 1.190948 237.000015;
238, 1 7 34 226.781876 1.18019 238.000015;
239, 1 7 35 227.63266 1.170896 239.000015;
240, 1 7 36 228.489594 1.163308 240.000015;
241, 1 7 37 229.351593 1.15669 241.000015;
242, 1 7 38 230.218277 1.151329 242.;
243, 1 7 39 231.08812 1.148382 243.000015;
244, 1 8 0 231.95929 1.147622 244.;
245, 1 8 1 232.830627 1.147758 245.000015;
246, 1 8 2 233.70166 1.148546 246.000015;
247, 1 8 3 234.574066 1.143091 247.000015;
248, 1 8 4 235.450821 1.138394 248.;
249, 1 8 5 236.330383 1.135829 249.;
250, 1 8 6 237.21109 1.135406 250.000015;
251, 1 8 7 238.091354 1.136889 251.000015;
252, 1 8 8 238.969849 1.140013 252.000015;
253, 1 8 9 239.845367 1.144485 253.000015;
254, 1 8 10 240.717072 1.150006 254.000015;
255, 1 8 11 241.58429 1.1563 255.;
256, 1 8 12 242.446594 1.163121 256.;
257, 1 8 13 243.303726 1.170276 257.;
258, 1 8 14 244.155548 1.177629 258.000031;
259, 1 8 15 245.002014 1.1851 259.;
260, 1 8 16 245.843155 1.192664 260.;
261, 1 8 17 246.678909 1.200359 261.;
262, 1 8 18 247.509277 1.208257 262.;
263, 1 8 19 248.334122 1.216467 263.;
264, 1 8 20 249.153534 1.222554 264.;
265, 1 8 21 249.971451 1.222661 265.;
266, 1 9 0 250.789337 1.222671 266.;
267, 1 9 1 251.607254 1.222575 267.;
268, 1 9 2 252.425354 1.222007 268.;
269, 1 9 3 253.243134 1.224589 269.000031;
270, 1 9 4 254.058731 1.227255 270.000031;
271, 1 9 5 254.873215 1.227916 271.000031;
272, 1 9 6 255.687988 1.226374 272.000031;
273, 1 9 7 256.504517 1.222516 273.;
274, 1 9 8 257.324463 1.216169 274.;
275, 1 9 9 258.149658 1.207029 275.000031;
276, 1 9 10 258.982056 1.195087 276.;
277, 1 9 11 259.823975 1.180041 277.000031;
278, 1 9 12 260.677826 1.161748 278.;
279, 1 9 13 261.546509 1.140028 279.;
280, 1 9 14 262.433319 1.114666 280.;
281, 1 9 15 263.342072 1.085597 281.;
282, 1 9 16 264.277252 1.052559 282.;
283, 1 9 17 265.244049 1.015646 283.;
284, 1 9 18 266.248535 0.975014 284.;
285, 1 9 19 267.297546 0.931461 285.;
286, 1 9 20 268.395416 0.892716 286.;
287, 1 10 0 269.534973 0.866011 287.;
288, 1 10 1 270.689697 0.866048 288.;
289, 1 10 2 271.843994 0.867106 289.;
290, 1 10 3 272.994446 0.87205 290.;
291, 1 10 4 274.134735 0.883205 291.;
292, 1 10 5 275.255157 0.903687 292.;
293, 1 10 6 276.344025 0.935038 293.;
294, 1 10 7 277.391235 0.97661 294.;
295, 1 10 8 278.390686 1.025953 295.;
296, 1 10 9 279.340881 1.079718 296.;
297, 1 10 10 280.244263 1.134541 297.;
298, 1 10 11 281.105499 1.187546 298.;
299, 1 10 12 281.930389 1.236568 299.;
300, 1 10 13 282.724823 1.280089 300.;
301, 1 10 14 283.494568 1.31722 301.;
302, 1 10 15 284.244843 1.347543 302.000031;
303, 1 10 16 284.980194 1.371088 303.000031;
304, 1 10 17 285.704742 1.388237 304.;
305, 1 10 18 286.421906 1.399688 305.000031;
306, 1 10 19 287.13443 1.406395 306.;
307, 1 10 20 287.844543 1.409504 307.;
308, 1 10 21 288.553619 1.410979 308.;
309, 1 10 22 289.262207 1.411352 309.000031;
310, 1 11 0 289.970734 1.411376 310.;
311, 1 11 1 290.67926 1.411368 311.000031;
312, 1 11 2 291.387817 1.411248 312.;
313, 1 11 3 292.095795 1.415155 313.;
314, 1 11 4 292.801117 1.420116 314.;
315, 1 11 5 293.504486 1.42288 315.;
316, 1 11 6 294.207153 1.422772 316.;
317, 1 11 7 294.910767 1.419038 317.;
318, 1 11 8 295.61731 1.410841 318.;
319, 1 11 9 296.329285 1.397275 319.;
320, 1 11 10 297.049805 1.377371 320.;
321, 1 11 11 297.782745 1.350044 321.;
322, 1 11 12 298.533051 1.314122 322.;
323, 1 11 13 299.307068 1.268296 323.;
324, 1 11 14 300.11319 1.211118 324.;
325, 1 11 15 300.962891 1.14099 325.;
326, 1 11 16 301.872498 1.056318 326.;
327, 1 11 17 302.865875 0.956021 327.;
328, 1 11 18 303.978821 0.841464 328.;
329, 1 11 19 305.260132 0.725797 329.;
330, 1 12 0 306.713043 0.666821 330.;
331, 1 12 1 308.210693 0.670215 331.;
332, 1 12 2 309.685181 0.690372 332.;
333, 1 12 3 311.096558 0.729623 333.;
334, 1 12 4 312.421783 0.781895 334.;
335, 1 12 5 313.654816 0.841671 335.;
336, 1 12 6 314.800995 0.904082 336.;
337, 1 12 7 315.87085 0.965584 337.;
338, 1 12 8 316.87616 1.023832 338.;
339, 1 12 9 317.827789 1.07744 339.;
340, 1 12 10 318.735321 1.1258 340.;
341, 1 12 11 319.606812 1.16844 341.;
342, 1 12 12 320.449127 1.205292 342.000031;
343, 1 12 13 321.267944 1.23638 343.;
344, 1 12 14 322.068176 1.262057 344.;
345, 1 12 15 322.853973 1.282398 345.;
346, 1 12 16 323.628815 1.297973 346.;
347, 1 12 17 324.395782 1.308997 347.;
348, 1 12 18 325.157471 1.316145 348.;
349, 1 12 19 325.916016 1.319911 349.;
350, 1 12 20 326.673187 1.320952 350.;
351, 1 12 21 327.429779 1.322456 351.;
352, 1 12 22 328.18576 1.322968 352.;
353, 1 13 0 328.941589 1.323021 352.999969;
354, 1 13 1 329.697815 1.320667 354.;
355, 1 13 2 330.457916 1.310286 355.;
356, 1 13 3 331.225189 1.293401 356.;
357, 1 13 4 332.007843 1.259358 357.;
358, 1 13 5 332.817108 1.209952 358.;
359, 1 13 6 333.664673 1.148578 359.;
360, 1 13 7 334.562042 1.080095 360.;
361, 1 13 8 335.519165 1.010679 361.;
362, 1 13 9 336.541779 0.947248 361.999969;
363, 1 13 10 337.628754 0.895557 363.;
364, 1 13 11 338.770874 0.858117 364.;
365, 1 13 12 339.95517 0.832157 365.;
366, 1 13 13 341.172516 0.812747 366.;
367, 1 14 0 342.403137 0.812556 366.999969;
368, 1 14 1 343.633728 0.812869 368.;
369, 1 14 2 344.863983 0.811824 369.;
370, 1 14 3 346.091278 0.821096 370.;
371, 1 14 4 347.289459 0.85202 370.999969;
372, 1 14 5 348.430847 0.903659 371.999969;
373, 1 14 6 349.500427 0.968432 373.;
374, 1 14 7 350.497894 1.037566 374.;
375, 1 14 8 351.431671 1.104086 375.;
376, 1 14 9 352.313324 1.163624 376.;
377, 1 14 10 353.154053 1.213996 377.;
378, 1 14 11 353.963776 1.254563 378.;
379, 1 14 12 354.750702 1.28575 379.;
380, 1 14 13 355.52121 1.308631 380.;
381, 1 14 14 356.280334 1.325061 381.;
382, 1 14 15 357.031586 1.336542 382.;
383, 1 14 16 357.777222 1.345263 383.;
384, 1 14 17 358.518799 1.350102 384.;
385, 1 14 18 359.25943 1.350273 385.;
386, 1 15 0 360. 1.35028 385.999969;
387, 1 15 1 360.740631 1.350163 387.;
388, 1 15 2 361.481384 1.34973 388.;
389, 1 15 3 362.222473 1.34892 389.;
390, 1 15 4 362.964142 1.347697 390.;
391, 1 15 5 363.706573 1.346037 391.;
392, 1 15 6 364.450043 1.343918 391.999969;
393, 1 15 7 365.194855 1.341323 393.;
394, 1 15 8 365.941193 1.338236 393.999969;
395, 1 15 9 366.689545 1.334277 395.;
396, 1 15 10 367.440247 1.329779 396.;
397, 1 15 11 368.193665 1.324754 396.999969;
398, 1 15 12 368.950073 1.319204 397.999969;
399, 1 15 13 369.709839 1.313106 399.;
400, 1 15 14 370.473297 1.306455 399.999969;
401, 1 15 15 371.240814 1.299233 400.999969;
402, 1 15 16 372.012787 1.291433 401.999969;
403, 1 15 17 372.789642 1.28297 403.;
404, 1 15 18 373.571747 1.273968 404.;
405, 1 15 19 374.359589 1.26435 405.;
406, 1 15 20 375.153687 1.254161 406.;
407, 1 15 21 375.954468 1.243247 407.;
408, 1 15 22 376.762543 1.231676 408.;
409, 1 15 23 377.578491 1.219409 409.;
410, 1 15 24 378.402893 1.206377 410.;
411, 1 15 25 379.236481 1.192745 411.;
412, 1 15 26 380.079956 1.178304 412.;
413, 1 15 27 380.934113 1.163087 413.;
414, 1 15 28 381.799805 1.147072 414.;
415, 1 15 29 382.678009 1.130228 415.;
416, 1 15 30 383.569733 1.112529 416.;
417, 1 15 31 384.476135 1.09387 417.;
418, 1 15 32 385.398438 1.074397 418.;
419, 1 15 33 386.338104 1.053905 419.;
420, 1 15 34 387.296722 1.032376 419.999969;
421, 1 15 35 388.276031 1.009781 420.999969;
422, 1 15 36 389.278107 0.986041 422.;
423, 1 15 37 390.305176 0.961116 423.;
424, 1 15 38 391.359924 0.934932 423.999969;
425, 1 15 39 392.445465 0.907342 424.999969;
426, 1 15 40 393.565369 0.878416 426.;
427, 1 15 41 394.723877 0.847876 427.;
428, 1 15 42 395.926086 0.815646 427.999969;
429, 1 15 43 397.178131 0.781647 428.999969;
430, 1 15 44 398.48764 0.745608 429.999969;
431, 1 15 45 399.864014 0.707416 430.999969;
432, 1 15 46 401.319336 0.66678 432.;
433, 1 15 47 402.869324 0.623544 433.;
434, 1 15 48 404.534973 0.577238 433.999969;
435, 1 15 49 406.345398 0.527621 434.999969;
436, 1 15 50 408.342255 0.474238 436.;
437, 1 15 51 410.587799 0.416982 436.999969;
438, 1 15 52 413.178284 0.356223 437.999969;
439, 1 15 53 416.264008 0.294142 438.999969;
440, 1 16 0 420. 0.25 439.999969;
